Club,Name,Age,Nat.,Position,Pos,Market value,Club involved,Country involved,Fee,Movement,Season,Window,League
Bayern Munich,Lukas Podolski,21,Germany,Second Striker,SS,£10.80m,1. FC Köln,Germany,£9.00m,In,2006,s,1-bundesliga
Bayern Munich,Daniel Van Buyten,28,Belgium,Centre-Back,CB,£12.60m,Hamburger SV,Germany,£7.20m,In,2006,s,1-bundesliga
Bayern Munich,Mark van Bommel,29,Netherlands,Defensive Midfield,DM,£10.80m,FC Barcelona,Spain,£5.40m,In,2006,s,1-bundesliga
Bayern Munich,Stephan Fürstner,18,Germany,Central Midfield,CM,£180Th.,FC Bayern Munich II,Germany,-,In,2006,s,1-bundesliga
Bayern Munich,Christian Lell,21,Germany,Right-Back,RB,£900Th.,1. FC Köln,Germany,"End of loanJun 30, 2006",In,2006,s,1-bundesliga
SV Werder Bremen,Diego,21,Brazil,Attacking Midfield,AM,£7.20m,FC Porto,Portugal,£5.40m,In,2006,s,1-bundesliga
SV Werder Bremen,Per Mertesacker,21,Germany,Centre-Back,CB,£9.00m,Hannover 96,Germany,£4.23m,In,2006,s,1-bundesliga
SV Werder Bremen,Hugo Almeida,22,Portugal,Centre-Forward,CF,£2.25m,FC Porto,Portugal,Loan fee:£900Th.,In,2006,s,1-bundesliga
SV Werder Bremen,Christian Vander,25,Germany,Goalkeeper,GK,£270Th.,VfL Bochum,Germany,£180Th.,In,2006,s,1-bundesliga
SV Werder Bremen,Clemens Fritz,25,Germany,Central Midfield,CM,£2.25m,Bayer 04 Leverkusen,Germany,Free transfer,In,2006,s,1-bundesliga
SV Werder Bremen,Pierre Womé,27,Cameroon,Left-Back,LB,£4.50m,FC Internazionale,Italy,Free transfer,In,2006,s,1-bundesliga
SV Werder Bremen,John Jairo Mosquera,18,Colombia,Centre-Forward,CF,£450Th.,SönderjyskE,Denmark,"End of loanJun 30, 2006",In,2006,s,1-bundesliga
SV Werder Bremen,Mohamed Zidan,24,Egypt,Second Striker,SS,£3.42m,1.FSV Mainz 05,Germany,"End of loanJun 30, 2006",In,2006,s,1-bundesliga
Hamburger SV,Vincent Kompany,20,Belgium,Centre-Back,CB,£12.15m,RSC Anderlecht,Belgium,£9.45m,In,2006,s,1-bundesliga
Hamburger SV,Joris Mathijsen,26,Netherlands,Centre-Back,CB,£5.40m,AZ Alkmaar,Netherlands,£5.40m,In,2006,s,1-bundesliga
Hamburger SV,Boubacar Sanogo,23,Cote d'Ivoire,Centre-Forward,CF,£3.60m,1.FC Kaiserslautern,Germany,£3.42m,In,2006,s,1-bundesliga
Hamburger SV,Juan Pablo Sorín,30,Argentina,Left-Back,LB,£4.95m,Villarreal CF,Spain,£2.70m,In,2006,s,1-bundesliga
Hamburger SV,Paolo Guerrero,22,Peru,Centre-Forward,CF,£2.70m,Bayern Munich,Germany,£2.25m,In,2006,s,1-bundesliga
Hamburger SV,Danijel Ljuboja,27,Serbia,Centre-Forward,CF,£3.38m,VfB Stuttgart,Germany,Loan fee:£765Th.,In,2006,s,1-bundesliga
Hamburger SV,Collin Benjamin,27,Namibia,Defensive Midfield,DM,£720Th.,,Career break,-,In,2006,s,1-bundesliga
Hamburger SV,Änis Ben-Hatira,18,Tunisia,Left Winger,LW,£90Th.,Hamburger SV II,Germany,-,In,2006,s,1-bundesliga
Hamburger SV,Benny Feilhaber,21,United States,Central Midfield,CM,£225Th.,Hamburger SV II,Germany,-,In,2006,s,1-bundesliga
Hamburger SV,Wolfgang Hesl,20,Germany,Goalkeeper,GK,£68Th.,Hamburger SV II,Germany,-,In,2006,s,1-bundesliga
Hamburger SV,Besart Berisha,20,Kosovo,Centre-Forward,CF,£540Th.,AC Horsens,Denmark,"End of loanJun 30, 2006",In,2006,s,1-bundesliga
Hamburger SV,Daniel Ziebig,23,Germany,Left-Back,LB,£450Th.,FC Energie Cottbus,Germany,"End of loanJun 30, 2006",In,2006,s,1-bundesliga
Hamburger SV,Miso Brecko,22,Slovenia,Right-Back,RB,£495Th.,FC Hansa Rostock,Germany,"End of loanJun 30, 2006",In,2006,s,1-bundesliga
FC Schalke 04,Mathias Abel,25,Germany,Centre-Back,CB,£1.35m,1.FSV Mainz 05,Germany,Free transfer,In,2006,s,1-bundesliga
FC Schalke 04,Peter Lövenkrands,26,Denmark,Centre-Forward,CF,£3.06m,Rangers FC,Scotland,Free transfer,In,2006,s,1-bundesliga
FC Schalke 04,Halil Altintop,23,Turkey,Attacking Midfield,AM,£6.75m,1.FC Kaiserslautern,Germany,Free transfer,In,2006,s,1-bundesliga
FC Schalke 04,Sebastian Boenisch,19,Poland,Left-Back,LB,£45Th.,FC Schalke 04 U19,Germany,-,In,2006,s,1-bundesliga
FC Schalke 04,Markus Heppke,20,Germany,Defensive Midfield,DM,£90Th.,FC Schalke 04 II,Germany,-,In,2006,s,1-bundesliga
FC Schalke 04,Timo Kunert,19,Germany,Right-Back,RB,£45Th.,FC Schalke 04 U19,Germany,-,In,2006,s,1-bundesliga
FC Schalke 04,Mesut Özil,17,Germany,Attacking Midfield,AM,£68Th.,FC Schalke 04 U19,Germany,-,In,2006,s,1-bundesliga
FC Schalke 04,Dennis Lamczyk,19,Germany,Goalkeeper,GK,£90Th.,FC Schalke 04 U19,Germany,-,In,2006,s,1-bundesliga
FC Schalke 04,Simon Cziommer,25,Germany,Central Midfield,CM,£900Th.,Roda JC Kerkrade,Netherlands,"End of loanJun 30, 2006",In,2006,s,1-bundesliga
FC Schalke 04,Michael Delura,20,Germany,Right Winger,RW,£630Th.,Hannover 96,Germany,"End of loanJun 30, 2006",In,2006,s,1-bundesliga
Bayer 04 Leverkusen,Stefan Kießling,22,Germany,Centre-Forward,CF,£4.50m,1.FC Nuremberg,Germany,£5.85m,In,2006,s,1-bundesliga
Bayer 04 Leverkusen,Karim Haggui,22,Tunisia,Centre-Back,CB,£3.60m,RC Strasbourg Alsace,France,£2.50m,In,2006,s,1-bundesliga
Bayer 04 Leverkusen,Sergej Barbarez,34,Bosnia-Herzegovina,Second Striker,SS,£2.70m,Hamburger SV,Germany,Free transfer,In,2006,s,1-bundesliga
Bayer 04 Leverkusen,Benedikt Fernandez,21,Germany,Goalkeeper,GK,£45Th.,Bayer 04 Leverkusen II,Germany,-,In,2006,s,1-bundesliga
Bayer 04 Leverkusen,Pierre De Wit,18,Germany,Central Midfield,CM,£135Th.,Bayer 04 Leverkusen II,Germany,-,In,2006,s,1-bundesliga
Bayer 04 Leverkusen,Assimiou Touré,18,Togo,Centre-Back,CB,£135Th.,Bayer 04 Leverkusen U19,Germany,-,In,2006,s,1-bundesliga
Bayer 04 Leverkusen,Alexander Meyer,22,Germany,Left-Back,LB,£630Th.,MSV Duisburg,Germany,"End of loanJun 30, 2006",In,2006,s,1-bundesliga
Bayer 04 Leverkusen,Pirmin Schwegler,19,Switzerland,Defensive Midfield,DM,£1.35m,BSC Young Boys,Switzerland,"End of loanJun 30, 2006",In,2006,s,1-bundesliga
Bayer 04 Leverkusen,Tom Starke,25,Germany,Goalkeeper,GK,£585Th.,SC Paderborn 07,Germany,"End of loanJun 30, 2006",In,2006,s,1-bundesliga
Hertha BSC,Marko Pantelic,27,Serbia,Centre-Forward,CF,£3.42m,Red Star Belgrade,Serbia,£2.34m,In,2006,s,1-bundesliga
Hertha BSC,Srdjan Lakic,22,Croatia,Centre-Forward,CF,-,NK Kamen Ingrad Velika,Croatia,£450Th.,In,2006,s,1-bundesliga
Hertha BSC,Christian Giménez,31,Argentina,Centre-Forward,CF,£900Th.,Olympique Marseille,France,Loan,In,2006,s,1-bundesliga
Hertha BSC,Patrick Ebert,19,Germany,Attacking Midfield,AM,£135Th.,Hertha BSC II,Germany,-,In,2006,s,1-bundesliga
Hertha BSC,Amadeus Wallschläger,20,Germany,Centre-Back,CB,£90Th.,Hertha BSC II,Germany,-,In,2006,s,1-bundesliga
Hertha BSC,Robert Müller,19,Germany,Centre-Back,CB,£158Th.,Hertha BSC II,Germany,-,In,2006,s,1-bundesliga
Hertha BSC,Nico Pellatz,19,Germany,Goalkeeper,GK,£90Th.,Hertha BSC II,Germany,-,In,2006,s,1-bundesliga
Hertha BSC,Chinedu Ede,19,Germany,Right Winger,RW,£135Th.,Hertha BSC U19,Germany,-,In,2006,s,1-bundesliga
Hertha BSC,Dennis Cagara,21,Philippines,Left-Back,LB,£540Th.,SG Dynamo Dresden,Germany,"End of loanJun 30, 2006",In,2006,s,1-bundesliga
Hertha BSC,Alexander Ludwig,22,Germany,Central Midfield,CM,£360Th.,SG Dynamo Dresden,Germany,"End of loanJun 30, 2006",In,2006,s,1-bundesliga
Borussia Dortmund,Nelson Valdez,22,Paraguay,Centre-Forward,CF,£4.50m,SV Werder Bremen,Germany,£4.23m,In,2006,s,1-bundesliga
Borussia Dortmund,Alex Frei,26,Switzerland,Centre-Forward,CF,£9.00m,Stade Rennais FC,France,£3.69m,In,2006,s,1-bundesliga
Borussia Dortmund,Tinga,28,Brazil,Central Midfield,CM,£2.70m,Sport Club Internacional,Brazil,£2.61m,In,2006,s,1-bundesliga
Borussia Dortmund,Steven Pienaar,24,South Africa,Left Winger,LW,£3.15m,Ajax Amsterdam,Netherlands,Free transfer,In,2006,s,1-bundesliga
Borussia Dortmund,Martin Amedick,23,Germany,Centre-Back,CB,£675Th.,Eintracht Braunschweig,Germany,Free transfer,In,2006,s,1-bundesliga
Borussia Dortmund,Uwe Hünemeier,20,Germany,Centre-Back,CB,£225Th.,Borussia Dortmund II,Germany,-,In,2006,s,1-bundesliga
Borussia Dortmund,David Vrzogic,16,Germany,Left-Back,LB,-,Borussia Dortmund U17,Germany,-,In,2006,s,1-bundesliga
Borussia Dortmund,Sören Pirson,20,Germany,Goalkeeper,GK,£180Th.,Borussia Dortmund II,Germany,-,In,2006,s,1-bundesliga
Borussia Dortmund,Sahr Senesie,21,Germany,Centre-Forward,CF,£450Th.,TSG 1899 Hoffenheim,Germany,"End of loanJun 30, 2006",In,2006,s,1-bundesliga
1.FC Nuremberg,Gláuber,22,Brazil,Centre-Back,CB,£1.35m,Sociedade Esportiva Palmeiras,Brazil,£450Th.,In,2006,s,1-bundesliga
1.FC Nuremberg,Leon Benko,22,Croatia,Centre-Forward,CF,£675Th.,NK Varteks Varazdin,Croatia,£360Th.,In,2006,s,1-bundesliga
1.FC Nuremberg,Ralf Schmidt,20,Germany,Left-Back,LB,£360Th.,FC Carl Zeiss Jena,Germany,£180Th.,In,2006,s,1-bundesliga
1.FC Nuremberg,Petar Jelic,19,Bosnia-Herzegovina,Centre-Forward,CF,-,FK Modrica Maxima,Bosnia-Herzegovina,£90Th.,In,2006,s,1-bundesliga
1.FC Nuremberg,Marco Engelhardt,25,Germany,Defensive Midfield,DM,£1.17m,1.FC Kaiserslautern,Germany,Free transfer,In,2006,s,1-bundesliga
1.FC Nuremberg,Gerald Sibon,32,Netherlands,Centre-Forward,CF,£1.35m,PSV Eindhoven,Netherlands,Free transfer,In,2006,s,1-bundesliga
1.FC Nuremberg,Vratislav Gresko,29,Slovakia,Left-Back,LB,£1.80m,Blackburn Rovers,England,Free transfer,In,2006,s,1-bundesliga
1.FC Nuremberg,Joshua Kennedy,23,Australia,Centre-Forward,CF,£900Th.,SG Dynamo Dresden,Germany,Free transfer,In,2006,s,1-bundesliga
1.FC Nuremberg,Tomás Galásek,33,Czech Republic,Defensive Midfield,DM,£2.25m,Ajax Amsterdam,Netherlands,Free transfer,In,2006,s,1-bundesliga
1.FC Nuremberg,Dean Heffernan,26,Australia,Left-Back,LB,£270Th.,Central Coast Mariners,Australia,Loan,In,2006,s,1-bundesliga
1.FC Nuremberg,Michael Beauchamp,25,Australia,Centre-Back,CB,£248Th.,Central Coast Mariners,Australia,Loan,In,2006,s,1-bundesliga
1.FC Nuremberg,Sebastian Szikal,19,Germany,Defensive Midfield,DM,£68Th.,1.FC Nuremberg II,Germany,-,In,2006,s,1-bundesliga
1.FC Nuremberg,Sebastian Huber,23,Germany,Right Winger,RW,£45Th.,1.FC Nuremberg II,Germany,-,In,2006,s,1-bundesliga
1.FC Nuremberg,Christoph Weber,19,Germany,Attacking Midfield,AM,£45Th.,1.FC Nuremberg II,Germany,-,In,2006,s,1-bundesliga
1.FC Nuremberg,Alexander Stephan,19,Germany,Goalkeeper,GK,£90Th.,1.FC Nuremberg II,Germany,-,In,2006,s,1-bundesliga
1.FC Nuremberg,Maik Wagefeld,25,Germany,Defensive Midfield,DM,£675Th.,SG Dynamo Dresden,Germany,"End of loanJun 30, 2006",In,2006,s,1-bundesliga
VfB Stuttgart,Ricardo Osorio,26,Mexico,Right-Back,RB,£2.70m,CD Cruz Azul,Mexico,£3.15m,In,2006,s,1-bundesliga
VfB Stuttgart,Arthur Boka,23,Cote d'Ivoire,Left-Back,LB,£2.12m,RC Strasbourg Alsace,France,£2.70m,In,2006,s,1-bundesliga
VfB Stuttgart,Danijel Ljuboja,27,Serbia,Centre-Forward,CF,£3.38m,Paris Saint-Germain,France,£1.80m,In,2006,s,1-bundesliga
VfB Stuttgart,Alexander Farnerud,22,Sweden,Central Midfield,CM,£1.80m,RC Strasbourg Alsace,France,£1.80m,In,2006,s,1-bundesliga
VfB Stuttgart,Antônio da Silva,28,Brazil,Attacking Midfield,AM,£3.60m,1.FSV Mainz 05,Germany,£1.35m,In,2006,s,1-bundesliga
VfB Stuttgart,Roberto Hilbert,21,Germany,Right-Back,RB,£1.35m,SpVgg Greuther Fürth,Germany,£1.17m,In,2006,s,1-bundesliga
VfB Stuttgart,Pável Pardo,29,Mexico,Defensive Midfield,DM,£1.80m,CF América,Mexico,£900Th.,In,2006,s,1-bundesliga
VfB Stuttgart,Élson,25,Brazil,Attacking Midfield,AM,£450Th.,Cruzeiro Esporte Clube,Brazil,"End of loanApr 11, 2007",In,2006,s,1-bundesliga
VfB Stuttgart,Serdar Tasci,19,Germany,Centre-Back,CB,£68Th.,VfB Stuttgart II,Germany,-,In,2006,s,1-bundesliga
VfB Stuttgart,Michael Langer,21,Austria,Goalkeeper,GK,£135Th.,VfB Stuttgart II,Germany,-,In,2006,s,1-bundesliga
VfB Stuttgart,Bernd Nehrig,19,Germany,Central Midfield,CM,£315Th.,VfB Stuttgart II,Germany,-,In,2006,s,1-bundesliga
VfB Stuttgart,Andreas Beck,19,Germany,Right-Back,RB,£450Th.,VfB Stuttgart II,Germany,-,In,2006,s,1-bundesliga
VfB Stuttgart,Tobias Weis,20,Germany,Central Midfield,CM,£90Th.,VfB Stuttgart II,Germany,-,In,2006,s,1-bundesliga
VfB Stuttgart,Boris Zivkovic,30,Croatia,Right-Back,RB,£630Th.,1. FC Köln,Germany,"End of loanJun 30, 2006",In,2006,s,1-bundesliga
VfB Stuttgart,Marco Streller,25,Switzerland,Centre-Forward,CF,£2.25m,1. FC Köln,Germany,"End of loanJun 30, 2006",In,2006,s,1-bundesliga
VfB Stuttgart,Élson,24,Brazil,Attacking Midfield,AM,£450Th.,Associação Atlética Ponte Preta,Brazil,"End of loanJun 1, 2006",In,2006,s,1-bundesliga
VfB Stuttgart,Emanuel Centurión,23,Argentina,Left Midfield,LM,£990Th.,Club Atlético Vélez Sarsfield,Argentina,"End of loanJun 30, 2006",In,2006,s,1-bundesliga
Borussia Mönchengladbach,Federico Insúa,26,Argentina,Attacking Midfield,AM,£4.05m,Club Atlético Boca Juniors,Argentina,£4.05m,In,2006,s,1-bundesliga
Borussia Mönchengladbach,David Degen,23,Switzerland,Right Midfield,RM,£1.62m,FC Basel 1893,Switzerland,£900Th.,In,2006,s,1-bundesliga
Borussia Mönchengladbach,Christofer Heimeroth,24,Germany,Goalkeeper,GK,£360Th.,FC Schalke 04,Germany,£675Th.,In,2006,s,1-bundesliga
Borussia Mönchengladbach,Sebastian Svärd,23,Denmark,Defensive Midfield,DM,£630Th.,Arsenal FC,England,£270Th.,In,2006,s,1-bundesliga
Borussia Mönchengladbach,Michael Delura,21,Germany,Right Winger,RW,£630Th.,FC Schalke 04,Germany,Loan fee:£90Th.,In,2006,s,1-bundesliga
Borussia Mönchengladbach,Tobias Levels,19,Germany,Right-Back,RB,£45Th.,Borussia Mönchengladbach II,Germany,-,In,2006,s,1-bundesliga
Borussia Mönchengladbach,Robert Fleßers,19,Germany,Defensive Midfield,DM,£225Th.,Borussia Mönchengladbach II,Germany,-,In,2006,s,1-bundesliga
Borussia Mönchengladbach,Sead Ramovic,27,Bosnia-Herzegovina,Goalkeeper,GK,£158Th.,Kickers Offenbach,Germany,"End of loanJun 30, 2006",In,2006,s,1-bundesliga
Borussia Mönchengladbach,Vaclav Sverkos,22,Czech Republic,Centre-Forward,CF,£900Th.,Hertha BSC,Germany,"End of loanJun 30, 2006",In,2006,s,1-bundesliga
1.FSV Mainz 05,Edú,24,Brazil,Centre-Forward,CF,£1.35m,VfL Bochum,Germany,£900Th.,In,2006,s,1-bundesliga
1.FSV Mainz 05,Chadli Amri,21,Algeria,Right Winger,RW,£675Th.,1.FC Saarbrücken,Germany,£450Th.,In,2006,s,1-bundesliga
1.FSV Mainz 05,Imre Szabics,25,Hungary,Second Striker,SS,£630Th.,1. FC Köln,Germany,£225Th.,In,2006,s,1-bundesliga
1.FSV Mainz 05,Mimoun Azaouagh,23,Germany,Attacking Midfield,AM,£720Th.,FC Schalke 04,Germany,Loan fee:£135Th.,In,2006,s,1-bundesliga
1.FSV Mainz 05,Markus Feulner,24,Germany,Central Midfield,CM,£1.62m,1. FC Köln,Germany,Free transfer,In,2006,s,1-bundesliga
1.FSV Mainz 05,Ralph Gunesch,22,Germany,Centre-Back,CB,£225Th.,FC St. Pauli,Germany,Free transfer,In,2006,s,1-bundesliga
1.FSV Mainz 05,Daniel Ischdonat,30,Germany,Goalkeeper,GK,£158Th.,SV Eintracht Trier 05,Germany,Free transfer,In,2006,s,1-bundesliga
1.FSV Mainz 05,Bakary Diakité,25,Mali,Second Striker,SS,£315Th.,SV Wehen,Germany,Free transfer,In,2006,s,1-bundesliga
1.FSV Mainz 05,Du-ri Cha,25,"Korea, South",Right-Back,RB,£900Th.,Eintracht Frankfurt,Germany,Free transfer,In,2006,s,1-bundesliga
1.FSV Mainz 05,Marius Niculae,25,Romania,Centre-Forward,CF,£1.62m,Standard Liège,Belgium,Free transfer,In,2006,s,1-bundesliga
1.FSV Mainz 05,Mario Vrancic,17,Bosnia-Herzegovina,Central Midfield,CM,£68Th.,1.FSV Mainz 05 U19,Germany,-,In,2006,s,1-bundesliga
1.FSV Mainz 05,Fatmir Pupalovic,21,Germany,Right Midfield,RM,£45Th.,1.FSV Mainz 05 II,Germany,-,In,2006,s,1-bundesliga
1.FSV Mainz 05,Damir Vrancic,20,Bosnia-Herzegovina,Central Midfield,CM,£45Th.,1.FSV Mainz 05 II,Germany,-,In,2006,s,1-bundesliga
1.FSV Mainz 05,Nassim Banouas,19,Germany,Centre-Back,CB,-,1.FSV Mainz 05 II,Germany,-,In,2006,s,1-bundesliga
1.FSV Mainz 05,Tobias Damm,22,Germany,Centre-Forward,CF,£45Th.,1.FSV Mainz 05 II,Germany,-,In,2006,s,1-bundesliga
1.FSV Mainz 05,Ranisav Jovanovic,25,Germany,Centre-Forward,CF,£405Th.,LR Ahlen,Germany,"End of loanJun 30, 2006",In,2006,s,1-bundesliga
1.FSV Mainz 05,Claudius Weber,28,Germany,Centre-Forward,CF,£45Th.,SV Wehen,Germany,"End of loanJun 30, 2006",In,2006,s,1-bundesliga
Hannover 96,Gunnar Heidar Thorvaldsson,24,Iceland,Centre-Forward,CF,£1.08m,Halmstads BK,Sweden,£450Th.,In,2006,s,1-bundesliga
Hannover 96,Erik Jendrisek,19,Slovakia,Centre-Forward,CF,£630Th.,MFK Ruzomberok,Slovakia,Loan fee:£450Th.,In,2006,s,1-bundesliga
Hannover 96,Szabolcs Huszti,23,Hungary,Central Midfield,CM,£900Th.,FC Metz,France,£270Th.,In,2006,s,1-bundesliga
Hannover 96,Christoffer Andersson,27,Sweden,Right-Back,RB,£1.35m,Lillestrøm SK,Norway,£180Th.,In,2006,s,1-bundesliga
Hannover 96,Richard Golz,38,Germany,Goalkeeper,GK,£180Th.,SC Freiburg,Germany,Free transfer,In,2006,s,1-bundesliga
Hannover 96,Timo Nagy,23,Germany,Left-Back,LB,£360Th.,SV Wacker Burghausen,Germany,Free transfer,In,2006,s,1-bundesliga
Hannover 96,Frank Fahrenhorst,28,Germany,Centre-Back,CB,£2.93m,SV Werder Bremen,Germany,Free transfer,In,2006,s,1-bundesliga
Hannover 96,Arnold Bruggink,28,Netherlands,Attacking Midfield,AM,£1.13m,SC Heerenveen,Netherlands,Free transfer,In,2006,s,1-bundesliga
Hannover 96,Tobias Willers,19,Germany,Centre-Back,CB,-,Hannover 96 II,Germany,-,In,2006,s,1-bundesliga
Hannover 96,Denis Wolf,23,Philippines,Attacking Midfield,AM,£180Th.,Fortuna Düsseldorf,Germany,"End of loanJun 30, 2006",In,2006,s,1-bundesliga
Hannover 96,Roman Wallner,24,Austria,Centre-Forward,CF,£675Th.,Austria Vienna,Austria,"End of loanJun 30, 2006",In,2006,s,1-bundesliga
Arminia Bielefeld,Christian Eigler,22,Germany,Right Winger,RW,£1.58m,SpVgg Greuther Fürth,Germany,£900Th.,In,2006,s,1-bundesliga
Arminia Bielefeld,Marcel Ndjeng,24,Cameroon,Right Midfield,RM,£990Th.,SC Paderborn 07,Germany,£450Th.,In,2006,s,1-bundesliga
Arminia Bielefeld,Jonas Kamper,23,Denmark,Right Midfield,RM,£360Th.,Bröndby IF,Denmark,£360Th.,In,2006,s,1-bundesliga
Arminia Bielefeld,Thorben Marx,25,Germany,Defensive Midfield,DM,£900Th.,Hertha BSC,Germany,Free transfer,In,2006,s,1-bundesliga
Arminia Bielefeld,Jörg Böhme,32,Germany,Left Midfield,LM,£450Th.,Borussia Mönchengladbach,Germany,Free transfer,In,2006,s,1-bundesliga
